ID,Gender,Age,EmployedStatus,YearsOfEmployed,OccupationType,IncomeType,TotalIncome,EducationLevel,HousingType,OwnCar,OwnProperty,FamilyStatus,NumOfChildren,NumOfFamilyMember,AccountActivateLength,WorkPhone,Phone,Email,Risk_TargetVariable
5142529,1,24.6575905049385,0,0.4490167491461152,Other,State servant,225000.0,Higher education,House / apartment,0,1,Married,0,2,7,0,0,0,1
5142530,0,49.95585124951231,0,6.617521235891223,Core staff,Working,157500.0,Secondary / secondary special,Municipal apartment,0,0,Married,0,2,46,0,0,0,0
5142535,1,37.64348343908499,0,2.5325639814643695,Other,Commercial associate,90000.0,Secondary / secondary special,House / apartment,1,1,Married,0,2,5,0,0,0,0
5142538,0,43.39308815376086,0,3.1157381739529217,Private service staff,Commercial associate,157500.0,Higher education,House / apartment,1,1,Single / not married,0,1,16,0,0,0,1
5142550,0,50.73067893249006,0,4.95287377564221,Secretaries,Working,216000.0,Higher education,House / apartment,1,1,Married,0,2,44,0,0,0,0
5142555,0,55.64795991704142,0,11.534802220442582,Security staff,Working,114750.0,Secondary / secondary special,House / apartment,0,1,Widow,0,1,38,1,1,0,0
5142559,1,50.952449400056125,0,0.36687953893646,Laborers,Commercial associate,225000.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,31,0,0,0,0
5142560,1,49.791576829092996,0,1.029453034627679,Laborers,Working,225000.0,Secondary / secondary special,House / apartment,0,0,Married,0,2,26,0,1,0,0
5142565,0,54.01342943386928,0,7.953619855301614,Laborers,Working,126000.0,Higher education,House / apartment,0,1,Single / not married,0,1,46,0,0,1,0
5142574,0,64.1327337316988,1,0.0,Other,Pensioner,135000.0,Secondary / secondary special,House / apartment,0,0,Single / not married,0,1,34,0,0,0,0
5142578,0,56.587062020438474,0,7.786607527875316,Other,Working,234000.0,Secondary / secondary special,House / apartment,1,1,Single / not married,1,2,5,0,0,0,0
5142580,1,24.665804225959466,0,2.3655516540380708,Laborers,Working,301500.0,Secondary / secondary special,Rented apartment,1,1,Married,0,2,7,0,0,0,0
5142590,0,33.97742595672738,0,8.95295591285242,Core staff,State servant,180000.0,Higher education,House / apartment,0,1,Single / not married,0,1,33,0,0,0,0
5142593,1,52.12427359904721,0,0.19986721151016104,Other,Working,418500.0,Higher education,House / apartment,1,1,Married,0,2,30,0,1,0,0
5142596,0,48.83604728365401,0,1.2813404792706216,Secretaries,Commercial associate,315000.0,Higher education,House / apartment,0,1,Married,0,2,40,0,1,0,0
5142599,0,39.95975276699727,0,5.867334715976372,Other,State servant,76500.0,Higher education,House / apartment,0,1,Married,2,4,15,0,0,0,0
5142605,0,55.541181543768865,1,0.0,Other,Pensioner,81000.0,Secondary / secondary special,House / apartment,0,0,Married,0,2,45,0,1,0,0
5142612,1,34.385374100768665,0,11.70455245487587,Core staff,Working,216000.0,Higher education,House / apartment,0,0,Married,2,4,58,1,1,0,1
5142615,0,28.72612031732342,0,2.9542016605406,Core staff,Commercial associate,180000.0,Secondary / secondary special,House / apartment,1,0,Married,1,3,23,1,1,0,0
5142619,0,40.646967425751384,0,3.5373758530291517,High skill tech staff,Working,270000.0,Secondary / secondary special,House / apartment,0,0,Separated,1,2,50,1,1,0,0
5142624,0,43.30547512953722,0,20.203015804568196,Accountants,Working,225000.0,Incomplete higher,With parents,0,0,Married,1,3,11,0,0,0,0
5142633,1,33.788510373245174,0,9.536130105340971,Laborers,Commercial associate,180000.0,Secondary / secondary special,House / apartment,1,0,Married,2,4,13,1,0,0,0
5142635,0,49.922996365428446,0,8.117894275720925,Core staff,Working,180000.0,Secondary / secondary special,House / apartment,0,0,Married,0,2,10,1,1,0,0
5142644,0,27.710356817730684,0,9.451254988124328,Other,Working,90000.0,Secondary / secondary special,House / apartment,0,0,Married,0,2,56,0,1,0,0
5142649,1,48.118715647823024,0,6.116484253612326,Laborers,Working,157500.0,Secondary / secondary special,House / apartment,1,0,Civil marriage,0,2,34,0,1,0,0
5142651,1,29.468093116217307,0,4.032937021294072,Other,Commercial associate,225000.0,Secondary / secondary special,Rented apartment,1,0,Married,0,2,12,1,1,1,0
5142657,1,40.46900347029713,0,8.033019158504281,Managers,Commercial associate,180000.0,Secondary / secondary special,House / apartment,1,0,Married,2,4,25,1,1,0,0
5142660,0,42.22947767579074,0,18.62050555452884,Managers,Working,117000.0,Secondary / secondary special,House / apartment,0,0,Civil marriage,0,2,46,0,0,0,0
5142666,0,42.11448558149722,0,0.7885172180126901,Laborers,Working,90000.0,Secondary / secondary special,House / apartment,0,0,Single / not married,0,1,1,0,0,0,0
5142668,0,61.468750213898986,1,0.0,Other,Pensioner,126000.0,Secondary / secondary special,House / apartment,0,0,Civil marriage,0,2,6,0,0,0,0
5142672,0,56.053170154075715,1,0.0,Other,Pensioner,90000.0,Secondary / secondary special,House / apartment,0,0,Married,0,2,37,0,0,0,0
5142680,0,36.321074354709545,0,8.955693819859409,Laborers,Working,157500.0,Secondary / secondary special,House / apartment,0,0,Married,2,4,47,1,1,0,0
5142683,1,41.05217766278568,0,2.535301888471358,Managers,Commercial associate,157500.0,Secondary / secondary special,House / apartment,0,0,Married,2,4,4,1,0,0,0
5142686,0,29.22168148558834,0,1.28407838627761,Managers,Commercial associate,207000.0,Higher education,House / apartment,0,0,Married,0,2,19,1,1,0,0
5142687,1,38.43473856410467,0,17.955194151830632,Core staff,State servant,135000.0,Secondary / secondary special,House / apartment,1,0,Married,2,4,34,1,1,0,0
5142693,0,61.23329021129797,1,0.0,Other,Pensioner,112500.0,Secondary / secondary special,House / apartment,0,0,Married,0,2,26,0,0,0,0
5142698,0,51.831317549299435,0,18.283742992669254,Laborers,Commercial associate,95850.0,Secondary / secondary special,House / apartment,1,0,Married,0,2,29,1,0,0,0
5142702,1,39.34919950443883,0,0.9555295454389892,Drivers,Working,121500.0,Secondary / secondary special,House / apartment,1,0,Separated,1,2,3,0,1,0,0
5142703,1,31.915781980465034,0,1.7878532755634955,Laborers,Working,207000.0,Secondary / secondary special,House / apartment,1,0,Civil marriage,0,2,3,1,0,0,0
5142706,1,42.20757441973483,0,4.6215870277966005,Other,Working,121500.0,Secondary / secondary special,House / apartment,1,0,Married,0,2,1,1,1,0,0
5142712,0,56.58979992744546,0,35.87205760556343,Medicine staff,Working,202500.0,Secondary / secondary special,House / apartment,0,0,Single / not married,0,1,19,1,0,0,0
5142723,0,37.32862413328131,0,17.36928205233509,Accountants,Working,135000.0,Higher education,House / apartment,0,0,Civil marriage,2,4,37,1,0,0,0
5142730,1,33.17248129667276,0,0.5366297733697475,Drivers,Working,144000.0,Secondary / secondary special,House / apartment,1,0,Married,1,3,51,1,1,0,0
5142733,1,30.423622661656296,0,1.28407838627761,Managers,Working,360000.0,Higher education,House / apartment,0,0,Married,1,3,22,1,1,0,0
5142743,0,48.94282565692656,0,1.0321909416346673,Private service staff,Working,81000.0,Secondary / secondary special,House / apartment,0,0,Single / not married,0,1,33,1,1,0,0
5142754,0,47.94075169236877,0,3.0336009637432664,Sales staff,Commercial associate,67500.0,Secondary / secondary special,House / apartment,0,0,Married,0,2,31,1,0,0,0
5142756,0,32.846670362841124,0,8.536794047790167,Sales staff,Working,67500.0,Secondary / secondary special,House / apartment,0,0,Married,0,2,4,0,1,0,0
5142758,1,41.98032813815479,0,0.5366297733697475,Managers,Commercial associate,337500.0,Higher education,House / apartment,1,0,Separated,1,2,14,0,1,0,0
5142763,0,27.436566117031834,0,1.451090713703909,Sales staff,Commercial associate,117000.0,Secondary / secondary special,With parents,0,0,Single / not married,0,1,34,0,0,0,1
5142765,0,34.08146642299294,0,12.033101295714491,Core staff,Working,202500.0,Incomplete higher,House / apartment,1,0,Married,4,6,18,0,0,0,0
5142771,1,34.27311991348214,0,2.535301888471358,Drivers,Working,184500.0,Higher education,House / apartment,1,0,Married,2,4,13,1,0,0,0
5142777,1,38.27320205069235,0,4.451836793363313,Laborers,Working,157500.0,Secondary / secondary special,With parents,1,0,Separated,2,3,34,0,0,0,0
5142787,0,64.9650574618233,1,0.0,Other,Pensioner,72000.0,Secondary / secondary special,House / apartment,1,0,Married,0,2,42,0,0,0,0
5142789,0,51.962737085634885,0,12.284988740357434,Core staff,Working,189000.0,Secondary / secondary special,House / apartment,0,0,Married,1,3,19,1,1,0,0
5142793,1,30.390767777572435,0,5.032273078844877,Low-skill Laborers,Working,90000.0,Secondary / secondary special,With parents,0,0,Married,2,4,32,1,0,0,0
5142795,1,37.632531811057035,0,1.7029781583468517,Laborers,Working,202500.0,Secondary / secondary special,With parents,1,0,Separated,1,2,25,1,0,0,0
5142800,0,50.32820660246275,0,12.452001067783732,Accountants,Working,180000.0,Secondary / secondary special,House / apartment,0,0,Married,0,2,57,1,1,0,0
5142811,1,31.891140817402135,0,11.70455245487587,Core staff,State servant,202500.0,Secondary / secondary special,House / apartment,1,0,Married,0,2,37,1,1,0,0
5142814,1,28.36197868539395,0,7.9563577623086035,Laborers,Commercial associate,126000.0,Incomplete higher,House / apartment,1,0,Married,0,2,6,0,1,0,0
5142816,1,48.01467518155746,0,4.7885993552229,Laborers,Working,315000.0,Secondary / secondary special,House / apartment,0,0,Married,1,3,11,0,0,0,0
5142821,1,40.748269985009955,0,17.032519490475504,Managers,Working,180000.0,Higher education,House / apartment,1,0,Single / not married,1,2,25,0,1,0,1
5142827,0,46.29253167416169,0,8.033019158504281,Cooking staff,Commercial associate,157500.0,Secondary / secondary special,House / apartment,0,0,Married,0,2,39,0,0,0,0
5142832,0,33.33675571709207,0,3.5373758530291517,Cooking staff,Commercial associate,121500.0,Secondary / secondary special,House / apartment,0,0,Single / not married,0,1,39,1,0,0,0
5142836,1,25.97726168230696,0,4.955611682649199,Laborers,Working,225000.0,Secondary / secondary special,Rented apartment,1,0,Single / not married,0,1,27,0,0,1,0
5142839,1,30.727530339432022,0,6.3683716982552685,Other,Commercial associate,180000.0,Incomplete higher,House / apartment,0,0,Married,0,2,48,0,0,0,1
5142849,0,38.54973065839819,0,5.117148196061521,Other,Working,135000.0,Secondary / secondary special,House / apartment,0,0,Married,0,2,12,0,1,0,0
5142863,0,39.850236486717726,0,5.032273078844877,Core staff,State servant,202500.0,Secondary / secondary special,House / apartment,1,0,Married,4,6,29,1,0,0,0
5142868,1,57.80543063854836,1,0.0,Other,Pensioner,135000.0,Secondary / secondary special,House / apartment,1,0,Married,0,2,26,0,0,0,0
5142870,0,55.620580846971535,1,0.0,Other,Pensioner,58500.0,Secondary / secondary special,House / apartment,1,0,Married,0,2,18,0,0,0,0
5142880,0,27.732260073786595,0,3.0336009637432664,Medicine staff,Working,247500.0,Secondary / secondary special,House / apartment,1,0,Single / not married,0,1,36,1,0,0,1
5142882,0,54.05997385298808,1,0.0,Other,Pensioner,198000.0,Secondary / secondary special,House / apartment,0,0,Single / not married,0,1,21,0,1,0,1
5142885,0,25.112083068098592,0,5.954947740200004,Laborers,Working,81000.0,Secondary / secondary special,House / apartment,0,0,Married,0,2,48,1,0,0,0
5142890,0,41.78046092664463,0,1.7029781583468517,Laborers,Working,247500.0,Secondary / secondary special,House / apartment,0,0,Married,0,2,22,1,0,0,0
5142898,0,24.78353422725997,0,0.6215048905863912,Laborers,Commercial associate,112500.0,Higher education,With parents,0,0,Single / not married,0,1,28,0,0,0,0
5142901,0,61.67683114643011,1,0.0,Other,Pensioner,72000.0,Secondary / secondary special,House / apartment,0,0,Married,0,2,52,0,0,0,0
5142908,0,34.09789386503488,0,11.033765238163685,Sales staff,Working,292500.0,Incomplete higher,House / apartment,0,0,Married,1,3,24,1,1,0,0
5142928,0,58.43241134314873,1,0.0,Other,Pensioner,56250.0,Secondary / secondary special,House / apartment,1,0,Married,0,2,48,0,0,0,0
5142933,0,57.925898546855855,1,0.0,Other,Pensioner,49500.0,Higher education,Municipal apartment,0,0,Married,0,2,11,0,0,0,0
5142952,1,22.65344257582291,0,2.0315269991854725,Laborers,Working,202500.0,Secondary / secondary special,House / apartment,0,0,Separated,1,2,28,1,1,0,0
5142955,0,59.97385298808326,1,0.0,Other,Pensioner,85500.0,Secondary / secondary special,House / apartment,0,0,Married,0,2,40,0,1,0,1
5142957,1,33.50924385853234,0,7.1185582181701195,Managers,Working,225000.0,Secondary / secondary special,House / apartment,1,0,Married,1,3,27,1,1,0,0
5142963,1,29.175137066469535,0,2.535301888471358,Laborers,Working,180000.0,Secondary / secondary special,House / apartment,0,0,Married,1,3,60,1,1,0,0
5142975,0,23.713012587527466,0,1.3689535034942537,Sales staff,Working,67500.0,Secondary / secondary special,House / apartment,0,0,Single / not married,0,1,14,1,0,0,0
5142978,1,30.412671033628342,0,7.1185582181701195,Sales staff,Commercial associate,261000.0,Secondary / secondary special,House / apartment,0,0,Married,0,2,28,1,1,0,0
5142984,0,28.93146334284756,0,4.117812138510716,Core staff,Working,135000.0,Higher education,House / apartment,0,0,Married,1,3,34,1,0,0,0
5142991,1,26.360568663285353,0,6.450508908464924,High skill tech staff,Working,76500.0,Higher education,House / apartment,1,0,Married,0,2,24,0,0,0,0
5142993,0,27.74047379480756,0,3.0336009637432664,Core staff,Commercial associate,180000.0,Higher education,House / apartment,1,0,Single / not married,0,1,38,1,0,1,0
5142997,1,33.873385490461814,0,14.78743574474493,Core staff,State servant,166500.0,Secondary / secondary special,With parents,1,0,Married,1,3,17,0,1,0,0
5143003,1,51.17695777462919,1,0.0,Other,Pensioner,99000.0,Secondary / secondary special,House / apartment,1,0,Married,1,3,51,0,1,0,0
5143015,1,39.81464369562688,0,8.703806375216466,Laborers,Commercial associate,180000.0,Secondary / secondary special,Rented apartment,0,0,Civil marriage,0,2,16,0,0,0,0
5143018,1,32.21968965824076,0,1.7029781583468517,Laborers,Working,270000.0,Secondary / secondary special,With parents,0,0,Married,0,2,46,1,1,0,0
5143027,1,36.107517608164436,0,0.6215048905863912,Managers,Commercial associate,225000.0,Secondary / secondary special,House / apartment,1,0,Married,0,2,4,0,0,0,0
5143033,1,52.02023313278164,0,3.203351198176554,Drivers,Commercial associate,225000.0,Secondary / secondary special,House / apartment,0,0,Single / not married,0,1,18,1,1,0,0
5143034,1,27.674764026639835,0,4.032937021294072,High skill tech staff,Working,270000.0,Higher education,House / apartment,0,0,Married,1,3,20,1,0,0,1
5143040,0,28.392095662470823,0,3.7892632976720946,Accountants,State servant,135000.0,Higher education,House / apartment,0,0,Single / not married,0,1,38,1,0,0,0
5143045,1,43.88864932202578,0,6.95428379775081,Drivers,Working,360000.0,Secondary / secondary special,House / apartment,1,0,Married,2,4,21,1,0,0,0
5143051,1,38.5223515883283,0,4.284824465937015,Laborers,Commercial associate,180000.0,Secondary / secondary special,House / apartment,0,0,Married,0,2,40,1,1,0,0
5143058,0,27.417400767982915,0,1.6208409481371966,Core staff,Working,135000.0,Secondary / secondary special,With parents,0,0,Married,0,2,3,1,1,0,0
5143064,0,26.54948424676756,0,0.7036421007960465,Sales staff,Working,157500.0,Higher education,House / apartment,1,0,Married,1,3,56,0,0,0,0
5143076,1,39.82559532365483,0,0.9555295454389892,Drivers,Working,90000.0,Secondary / secondary special,House / apartment,0,0,Married,0,2,30,1,1,0,0
5143079,0,38.128092979321956,0,1.3689535034942537,Sales staff,Commercial associate,225000.0,Secondary / secondary special,House / apartment,1,0,Married,0,2,34,0,0,0,0
5143086,0,57.00869969951471,0,35.11913317864159,Other,Working,135000.0,Secondary / secondary special,House / apartment,0,0,Married,0,2,46,1,0,0,0
5143091,0,50.59652148914762,0,2.702314215897657,Accountants,Working,225000.0,Secondary / secondary special,House / apartment,0,0,Married,0,2,6,1,1,0,0
5143092,1,35.47232318254311,0,15.203597609807183,Other,Working,180000.0,Higher education,With parents,1,0,Married,0,2,19,0,0,0,0
5143100,0,31.8993545384231,0,0.8706544282223454,Laborers,Working,47250.0,Secondary / secondary special,With parents,0,0,Married,2,4,0,1,0,0,0
5143101,0,27.009452623941627,0,0.5366297733697475,Laborers,Working,112500.0,Secondary / secondary special,House / apartment,0,0,Married,0,2,13,1,0,0,0
5143103,1,52.37068522967617,1,0.0,Other,Pensioner,135000.0,Lower secondary,House / apartment,0,0,Married,1,3,12,0,1,0,0
5143105,1,24.36463445519073,0,6.3683716982552685,Waiters/barmen staff,Working,135000.0,Secondary / secondary special,House / apartment,1,0,Married,0,2,40,1,1,0,0
5143113,0,56.30505759871866,1,0.0,Other,Pensioner,202500.0,Secondary / secondary special,House / apartment,0,0,Married,0,2,36,0,1,0,0
5143118,0,41.51214603995975,0,4.955611682649199,Other,Commercial associate,112500.0,Secondary / secondary special,House / apartment,0,0,Married,2,4,44,1,0,0,0
5143123,0,38.330698097839104,0,6.535384025681568,Sales staff,Working,112500.0,Secondary / secondary special,House / apartment,1,0,Married,0,2,26,0,0,0,0
5143129,1,26.74935145827772,0,0.28474232872680477,Laborers,Working,135000.0,Secondary / secondary special,House / apartment,0,0,Married,0,2,50,1,0,0,1
5143132,0,37.74204809133658,0,0.8706544282223454,Cooking staff,Working,135000.0,Higher education,House / apartment,0,0,Single / not married,0,1,54,1,0,0,0
5143136,0,28.129256589799926,0,3.203351198176554,Sales staff,Working,180000.0,Secondary / secondary special,With parents,0,0,Single / not married,0,1,13,0,0,0,0
5143137,1,55.17977781884638,0,15.622497381876425,Drivers,Commercial associate,112500.0,Secondary / secondary special,House / apartment,0,0,Married,0,2,31,1,0,0,1
5143144,1,25.82941470392958,0,3.452500735812508,Other,Commercial associate,360000.0,Incomplete higher,House / apartment,1,0,Single / not married,0,1,39,1,0,0,0
5143152,0,28.575535431939052,0,4.3696995831536585,Laborers,Working,90000.0,Secondary / secondary special,House / apartment,0,0,Married,0,2,46,0,0,0,0
5143156,0,52.39532639273907,0,0.9555295454389892,Managers,Working,652500.0,Higher education,House / apartment,1,0,Single / not married,0,1,20,1,1,1,0
5143163,0,37.75847553337851,0,3.704388180455451,Accountants,Commercial associate,180000.0,Secondary / secondary special,House / apartment,0,0,Married,2,4,15,1,0,0,0
5143167,1,47.83944913311019,0,7.203433335386763,Managers,Commercial associate,225000.0,Secondary / secondary special,House / apartment,1,0,Single / not married,0,1,15,0,0,0,0
5143184,0,35.5681499277877,0,4.3696995831536585,Core staff,Commercial associate,157500.0,Secondary / secondary special,House / apartment,0,1,Civil marriage,1,3,18,0,1,0,1
5143190,1,33.525671300574274,0,8.955693819859409,Other,State servant,202500.0,Secondary / secondary special,House / apartment,1,0,Married,0,2,32,1,0,0,0
5143203,0,27.16825123034696,0,5.202023313278165,Core staff,Commercial associate,157500.0,Secondary / secondary special,House / apartment,0,1,Married,1,3,4,0,0,0,0
5143204,1,30.322320102397722,0,0.9555295454389892,Drivers,Working,180000.0,Secondary / secondary special,House / apartment,0,1,Married,1,3,39,0,0,0,0
5143206,0,40.4525760282552,0,21.5363765169716,Secretaries,Working,166500.0,Secondary / secondary special,House / apartment,0,1,Married,1,3,3,0,0,0,0
5143210,0,32.34563338056223,0,4.202687255727359,Core staff,Working,157500.0,Higher education,House / apartment,1,1,Married,2,4,22,0,0,0,0
5143215,0,47.122117497279206,0,1.117066058851311,Security staff,Working,247500.0,Secondary / secondary special,House / apartment,0,1,Married,1,3,42,0,1,0,0
5143219,0,60.6309506697605,1,0.0,Other,Pensioner,67500.0,Lower secondary,House / apartment,0,1,Single / not married,0,1,52,0,0,0,0
5143231,0,27.767852864877444,0,6.7872714703245105,Managers,Commercial associate,1575000.0,Higher education,House / apartment,1,1,Single / not married,1,2,39,0,0,0,1
5143239,1,26.993025181899696,0,2.1164021164021163,Sales staff,Commercial associate,180000.0,Higher education,With parents,1,1,Civil marriage,0,2,11,0,0,0,0
5143242,0,53.42751733437374,0,5.451172850914118,IT staff,State servant,135000.0,Higher education,With parents,0,0,Separated,0,1,44,1,0,0,0
5143247,0,37.22458366701575,0,3.6222509702457955,Core staff,Commercial associate,108000.0,Secondary / secondary special,House / apartment,0,0,Married,2,4,26,1,1,0,1
5143252,0,56.34065038980951,1,0.0,Other,Pensioner,157500.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,33,0,1,0,0
5143273,0,58.572044600505144,1,0.0,Other,Pensioner,135000.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,28,0,0,0,0
5143274,1,49.25768496273024,0,1.8699904857731506,Sales staff,Working,405000.0,Secondary / secondary special,House / apartment,1,1,Married,0,2,33,0,0,0,0
5143283,0,58.47621785526054,1,0.0,Other,Pensioner,135000.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,45,0,0,0,0
5143300,0,26.604242386907327,0,3.7892632976720946,Sales staff,Commercial associate,247500.0,Higher education,Office apartment,0,1,Single / not married,0,1,9,0,0,0,0
5143303,0,45.21379631340822,0,14.201523645249388,Managers,Commercial associate,382500.0,Secondary / secondary special,House / apartment,0,1,Single / not married,0,1,21,0,0,0,0
5143310,1,58.22980622463158,1,0.0,Other,Pensioner,114750.0,Secondary / secondary special,House / apartment,0,1,Separated,0,1,25,0,0,0,0
5143317,0,30.954776621012066,0,5.620923085347406,Sales staff,Commercial associate,67500.0,Secondary / secondary special,House / apartment,0,0,Married,1,3,3,0,0,0,0
5143319,0,57.05250621162652,1,0.0,Other,Pensioner,112500.0,Secondary / secondary special,House / apartment,1,1,Married,0,2,17,0,0,0,0
5143323,0,33.657090836909724,0,4.870736565432555,Cleaning staff,Working,225000.0,Secondary / secondary special,House / apartment,0,1,Single / not married,1,2,25,0,0,0,1
5143324,0,56.3899327159353,0,14.116648528032744,High skill tech staff,Commercial associate,135000.0,Higher education,House / apartment,0,1,Civil marriage,0,2,11,0,0,0,0
5143327,0,52.37068522967617,0,3.6222509702457955,Security staff,Working,27000.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,28,1,0,0,0
5143328,0,54.281744320554154,0,2.869326543323956,Cleaning staff,Working,157500.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,50,0,0,0,0
5143335,0,50.733416839497046,0,4.3696995831536585,Private service staff,Working,198000.0,Secondary / secondary special,House / apartment,0,1,Single / not married,1,2,34,1,1,0,0
5143339,1,35.444944112473216,0,6.620259142898211,Laborers,Working,216000.0,Secondary / secondary special,Municipal apartment,0,0,Married,1,3,43,0,0,1,0
5143347,0,23.42553235179367,0,3.0336009637432664,Medicine staff,State servant,54000.0,Secondary / secondary special,House / apartment,0,1,Married,1,3,10,1,0,0,0
5143348,1,37.711931114259706,0,5.032273078844877,Laborers,Working,153000.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,49,0,0,0,0
5143350,1,28.961580319924433,0,3.7892632976720946,Sales staff,Working,135000.0,Secondary / secondary special,House / apartment,1,0,Married,0,2,11,1,0,0,0
5143356,0,62.45439673641485,0,6.116484253612326,High skill tech staff,Working,126000.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,40,1,1,0,0
5143370,0,65.71250607473117,1,0.0,Other,Pensioner,112500.0,Secondary / secondary special,House / apartment,0,0,Married,0,2,35,0,0,0,1
5143378,1,50.769009630587895,0,3.704388180455451,Other,Working,103500.0,Secondary / secondary special,House / apartment,1,1,Married,0,2,11,0,0,0,0
5143389,0,29.46535520921032,0,1.8699904857731506,Core staff,Working,153000.0,Higher education,House / apartment,0,1,Single / not married,0,1,21,0,1,0,0
5143401,1,52.75946802466854,0,6.450508908464924,Managers,Commercial associate,144000.0,Higher education,House / apartment,1,1,Married,0,2,39,0,1,0,0
5143407,0,60.96223741760611,1,0.0,Other,Pensioner,74700.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,18,0,0,0,0
5143412,0,47.023552845027616,0,26.03201982244673,Core staff,Commercial associate,162000.0,Higher education,House / apartment,0,0,Married,1,3,44,0,0,0,0
5143413,0,29.016338460064205,0,5.954947740200004,Sales staff,Working,135000.0,Incomplete higher,House / apartment,0,1,Married,2,4,15,0,0,1,0
5143420,1,24.901264228560475,0,2.535301888471358,Core staff,State servant,315000.0,Higher education,Municipal apartment,1,0,Married,1,3,22,0,0,0,0
5143427,0,64.15189908074773,1,0.0,Other,Pensioner,180000.0,Secondary / secondary special,House / apartment,0,1,Single / not married,0,1,31,0,0,0,0
5143436,0,62.22441254782781,1,0.0,Other,Pensioner,117000.0,Higher education,House / apartment,0,1,Single / not married,0,1,40,0,0,0,0
5143446,0,64.38462117634174,1,0.0,Other,Pensioner,112500.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,16,0,1,0,1
5143447,0,66.27377701116382,1,0.0,Other,Pensioner,180000.0,Secondary / secondary special,House / apartment,0,1,Civil marriage,0,2,37,0,0,0,0
5143451,1,32.6139482672471,0,4.7885993552229,High skill tech staff,State servant,247500.0,Secondary / secondary special,House / apartment,1,1,Civil marriage,0,2,59,0,0,0,1
5143458,1,31.844596398283333,0,1.9548656029897944,Managers,Commercial associate,202500.0,Secondary / secondary special,House / apartment,0,1,Single / not married,0,1,5,0,0,1,0
5143465,0,63.689192796566665,1,0.0,Other,Pensioner,90000.0,Secondary / secondary special,House / apartment,0,1,Single / not married,0,1,12,0,1,0,0
5143482,1,32.676920128407836,0,3.2854884083862093,Drivers,Commercial associate,157500.0,Secondary / secondary special,House / apartment,0,1,Married,1,3,60,0,0,0,0
5143490,0,32.80286385072931,0,8.117894275720925,Accountants,Working,121500.0,Higher education,House / apartment,0,1,Married,1,3,33,1,0,0,0
5143510,1,42.588143493706234,0,9.621005222557615,Managers,Working,112500.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,10,0,0,0,0
5143513,0,63.738475122692456,1,0.0,Other,Pensioner,247500.0,Secondary / secondary special,House / apartment,0,1,Single / not married,0,1,58,0,0,0,0
5143524,0,54.897773397126564,0,20.788927904063737,Private service staff,Working,81000.0,Secondary / secondary special,House / apartment,1,1,Married,0,2,27,0,1,0,0
5143531,0,61.41946788777319,0,2.450426771254714,Other,Working,112500.0,Secondary / secondary special,House / apartment,0,1,Widow,0,1,9,1,0,0,0
5143532,0,45.635433992484444,0,1.0321909416346673,Sales staff,Working,270000.0,Higher education,House / apartment,0,1,Single / not married,0,1,40,0,0,0,0
5143544,0,50.473315673833135,0,5.954947740200004,Sales staff,Working,112500.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,20,0,1,0,0
5143555,1,29.991033354552112,0,2.039740720206438,Drivers,Working,202500.0,Secondary / secondary special,With parents,0,0,Married,2,4,26,0,0,0,0
5143566,1,51.68894638493604,0,5.544261689151728,Managers,Working,270000.0,Secondary / secondary special,House / apartment,1,1,Married,0,2,39,0,0,0,0
5143569,0,34.70297131357933,0,5.963161461220969,Core staff,Working,112500.0,Secondary / secondary special,House / apartment,0,1,Married,1,3,47,0,0,0,0
5143575,1,24.980663531763142,0,2.6283907267089672,Drivers,Working,157500.0,Incomplete higher,With parents,1,0,Married,0,2,14,1,0,0,0
5143584,0,40.58673347159764,0,15.964735757749988,Cooking staff,State servant,234000.0,Secondary / secondary special,With parents,0,1,Civil marriage,1,3,42,0,0,0,1
5143587,0,58.68156088078468,1,0.0,Other,Pensioner,180000.0,Higher education,House / apartment,0,1,Separated,0,1,7,0,0,0,0
5143595,0,31.86649965433924,0,9.125444054292696,Waiters/barmen staff,Working,90000.0,Secondary / secondary special,House / apartment,0,0,Civil marriage,0,2,40,1,0,0,0
5143605,1,29.558444047447928,0,2.7105279369186226,Other,Commercial associate,270000.0,Secondary / secondary special,House / apartment,1,1,Civil marriage,0,2,11,1,0,1,0
5143608,0,66.1587849168703,1,0.0,Other,Pensioner,148500.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,51,0,1,0,0
5143609,1,24.498791898533167,0,0.6297186116073568,Sales staff,Commercial associate,157500.0,Secondary / secondary special,House / apartment,1,1,Married,0,2,16,0,1,0,0
5143614,0,63.541345818189285,1,0.0,Other,Pensioner,202500.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,18,0,1,0,0
